what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222824780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222829166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222836393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222943613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222946344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222947159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222950002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222953190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222962674
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331222964150
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1331222964782
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1331222965271
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1331222965285
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1331222965298
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1331222965311
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1331222965323
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1331222965332
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1331222965342
